STATE,COUNTY,POID,eco_mid_sum,eco_end_sum,hhc_mid_sum,hhc_end_sum,hhnc_mid_sum,hhnc_end_sum
3,23,4001,,,,,,
3,23,5001,0.00046242445449,0.00046242445449,8.09988979901e-05,8.09988979901e-05,0.000654333523617,0.000654333523617
4,50,7001,0.999537575546,0.999537575546,0.999919001102,0.999919001102,0.999345666476,0.999345666476
