STATE,COUNTY,POID,eco_mid_sum,eco_end_sum,hhc_mid_sum,hhc_end_sum,hhnc_mid_sum,hhnc_end_sum
3,23,4001,,,,,,
3,23,5001,0.000100367704156,0.000100367704156,3.46976396903e-06,3.46976396903e-06,0.000654333523617,0.000654333523617
4,50,7001,0.999899632296,0.999899632296,0.999996530236,0.999996530236,0.999345666476,0.999345666476
